,station,year,month,day,hour,precip,wind_speed,wind_gust,distance,category
69,CSAP4,2006,8,2,19,0.0,2.2300000190734863,5.809999942779541,307.06759583480675,3.0
70,CSAP4,2006,8,2,20,0.0,1.340000033378601,3.5799999237060547,307.06759583480675,3.0
71,CSAP4,2006,8,2,21,0.0,1.7899999618530273,4.019999980926514,307.06759583480675,3.0
72,CSAP4,2006,8,2,22,0.0,0.8999999761581421,2.680000066757202,307.06759583480675,3.0
73,CSAP4,2006,8,2,23,0.0,1.7899999618530273,2.680000066757202,307.06759583480675,3.0
74,CSAP4,2006,8,3,0,0.0,0.44999998807907104,2.2300000190734863,307.06759583480675,3.0
75,CSAP4,2006,8,3,0,0.0,0.44999998807907104,2.2300000190734863,262.2441891810471,3.0
76,CSAP4,2006,8,3,1,0.0,0.0,2.2300000190734863,262.2441891810471,3.0
77,CSAP4,2006,8,3,2,0.0,0.0,1.7899999618530273,262.2441891810471,3.0
78,CSAP4,2006,8,3,3,0.0,1.340000033378601,2.2300000190734863,262.2441891810471,3.0
79,CSAP4,2006,8,3,4,0.0,1.7899999618530273,3.130000114440918,262.2441891810471,3.0
80,CSAP4,2006,8,3,5,0.0,2.2300000190734863,2.680000066757202,262.2441891810471,3.0
81,CSAP4,2006,8,3,6,0.0,1.340000033378601,3.130000114440918,262.2441891810471,3.0
82,CSAP4,2006,8,3,6,0.0,1.340000033378601,3.130000114440918,249.6163054789713,1.0
83,CSAP4,2006,8,3,7,0.0,0.44999998807907104,3.130000114440918,249.6163054789713,1.0
84,CSAP4,2006,8,3,8,0.0,0.0,0.0,249.6163054789713,1.0
85,CSAP4,2006,8,3,9,0.0,0.44999998807907104,1.7899999618530273,249.6163054789713,1.0
86,CSAP4,2006,8,3,10,0.0,0.0,2.680000066757202,249.6163054789713,1.0
87,CSAP4,2006,8,3,11,0.0,0.0,2.680000066757202,249.6163054789713,1.0
88,CSAP4,2006,8,3,12,0.0,1.340000033378601,2.680000066757202,249.6163054789713,1.0
89,CSAP4,2006,8,3,12,0.0,1.340000033378601,2.680000066757202,272.22487927860783,1.0
90,CSAP4,2006,8,3,13,1.2698974609375,3.130000114440918,4.019999980926514,272.22487927860783,1.0
91,CSAP4,2006,8,3,14,1.01611328125,0.8999999761581421,3.130000114440918,272.22487927860783,1.0
92,CSAP4,2006,8,3,15,1.2698974609375,0.44999998807907104,3.5799999237060547,272.22487927860783,1.0
93,CSAP4,2006,8,3,16,0.2540283203125,1.7899999618530273,3.130000114440918,272.22487927860783,1.0
94,CSAP4,2006,8,3,17,0.2540283203125,1.340000033378601,2.680000066757202,272.22487927860783,1.0
95,CSAP4,2006,8,3,18,0.2540283203125,0.8999999761581421,2.680000066757202,272.22487927860783,1.0
96,CSAP4,2006,8,3,18,0.2540283203125,0.8999999761581421,2.680000066757202,325.04216527024187,0.0
97,CSAP4,2006,8,3,19,0.761962890625,2.680000066757202,4.920000076293945,325.04216527024187,0.0
98,CSAP4,2006,8,3,20,0.0,2.2300000190734863,3.130000114440918,325.04216527024187,0.0
99,CSAP4,2006,8,3,21,0.0,2.680000066757202,3.5799999237060547,325.04216527024187,0.0
100,CSAP4,2006,8,3,22,0.0,2.2300000190734863,3.5799999237060547,325.04216527024187,0.0
101,CSAP4,2006,8,3,23,0.0,2.2300000190734863,4.46999979019165,325.04216527024187,0.0
102,CSAP4,2006,8,4,0,0.0,0.8999999761581421,2.680000066757202,325.04216527024187,0.0
103,CSAP4,2006,8,25,12,0.0,4.019999980926514,7.150000095367432,480.58359776100133,1.0
104,CSAP4,2006,8,25,13,0.25390625,5.369999885559082,8.9399995803833,480.58359776100133,1.0
105,CSAP4,2006,8,25,14,0.0,7.150000095367432,12.520000457763672,480.58359776100133,1.0
106,CSAP4,2006,8,25,15,0.0,6.260000228881836,8.9399995803833,480.58359776100133,1.0
107,CSAP4,2006,8,25,16,0.0,6.699999809265137,12.069999694824219,480.58359776100133,1.0
108,CSAP4,2006,8,25,17,0.0,7.599999904632568,12.069999694824219,480.58359776100133,1.0
109,CSAP4,2006,8,25,18,0.0,9.390000343322754,13.40999984741211,480.58359776100133,1.0
110,CSAP4,2006,8,25,18,0.0,9.390000343322754,13.40999984741211,453.04432992872614,1.0
111,CSAP4,2006,8,25,19,1.27001953125,7.599999904632568,12.520000457763672,453.04432992872614,1.0
112,CSAP4,2006,8,25,20,11.176025390625,4.46999979019165,10.729999542236328,453.04432992872614,1.0
113,CSAP4,2006,8,25,21,0.2540283203125,2.2300000190734863,9.390000343322754,453.04432992872614,1.0
114,CSAP4,2006,8,25,22,0.0,1.340000033378601,4.920000076293945,453.04432992872614,1.0
115,CSAP4,2006,8,25,23,0.0,3.130000114440918,4.46999979019165,453.04432992872614,1.0
116,CSAP4,2006,8,26,0,0.0,3.130000114440918,4.920000076293945,453.04432992872614,1.0
117,CSAP4,2007,8,17,18,0.0,5.809999942779541,11.619999885559082,462.8712671556313,5.0
118,CSAP4,2007,8,17,19,0.0,7.150000095367432,15.640000343322754,462.8712671556313,5.0
119,CSAP4,2007,8,17,20,0.0,7.599999904632568,13.40999984741211,462.8712671556313,5.0
120,CSAP4,2007,8,17,21,0.0,6.699999809265137,14.3100004196167,462.8712671556313,5.0
121,CSAP4,2007,8,17,22,0.0,5.809999942779541,11.619999885559082,462.8712671556313,5.0
122,CSAP4,2007,8,17,23,0.0,4.920000076293945,9.390000343322754,462.8712671556313,5.0
123,CSAP4,2007,8,18,0,0.0,7.599999904632568,11.619999885559082,462.8712671556313,5.0
124,CSAP4,2007,8,18,0,0.0,7.599999904632568,11.619999885559082,366.7189276273747,5.0
125,CSAP4,2007,8,18,1,0.0,6.699999809265137,12.069999694824219,366.7189276273747,5.0
126,CSAP4,2007,8,18,2,0.0,5.809999942779541,9.84000015258789,366.7189276273747,5.0
127,CSAP4,2007,8,18,3,0.0,6.260000228881836,14.3100004196167,366.7189276273747,5.0
128,CSAP4,2007,8,18,4,0.0,7.150000095367432,12.069999694824219,366.7189276273747,5.0
129,CSAP4,2007,8,18,5,0.0,7.150000095367432,11.170000076293945,366.7189276273747,5.0
130,CSAP4,2007,8,18,6,0.0,6.260000228881836,11.619999885559082,366.7189276273747,5.0
131,CSAP4,2007,8,18,6,0.0,6.260000228881836,11.619999885559082,335.1138072446123,5.0
132,CSAP4,2007,8,18,7,0.0,7.599999904632568,12.960000038146973,335.1138072446123,5.0
133,CSAP4,2007,8,18,8,0.0,7.599999904632568,12.960000038146973,335.1138072446123,5.0
134,CSAP4,2007,8,18,9,0.0,6.699999809265137,14.75,335.1138072446123,5.0
135,CSAP4,2007,8,18,10,0.0,8.050000190734863,12.069999694824219,335.1138072446123,5.0
136,CSAP4,2007,8,18,11,0.0,9.84000015258789,16.540000915527344,335.1138072446123,5.0
137,CSAP4,2007,8,18,12,0.0,9.390000343322754,16.540000915527344,335.1138072446123,5.0
138,CSAP4,2007,8,18,12,0.0,9.390000343322754,16.540000915527344,342.03236128086337,5.0
139,CSAP4,2007,8,18,13,0.0,8.489999771118164,16.989999771118164,342.03236128086337,5.0
140,CSAP4,2007,8,18,14,4.3179931640625,9.84000015258789,13.859999656677246,342.03236128086337,5.0
141,CSAP4,2007,8,18,15,5.080078125,7.599999904632568,17.43000030517578,342.03236128086337,5.0
142,CSAP4,2007,8,18,16,3.302001953125,7.599999904632568,14.3100004196167,342.03236128086337,5.0
143,CSAP4,2007,8,18,17,0.0,6.260000228881836,11.170000076293945,342.03236128086337,5.0
144,CSAP4,2007,8,18,18,0.0,7.150000095367432,10.729999542236328,342.03236128086337,5.0
145,CSAP4,2007,9,18,6,0.0,2.680000066757202,3.130000114440918,495.25888102618495,0.0
146,CSAP4,2007,9,18,7,0.0,3.130000114440918,3.130000114440918,495.25888102618495,0.0
147,CSAP4,2007,9,18,8,0.0,3.130000114440918,4.019999980926514,495.25888102618495,0.0
148,CSAP4,2007,9,18,9,0.0,1.340000033378601,4.019999980926514,495.25888102618495,0.0
149,CSAP4,2007,9,18,10,0.0,2.2300000190734863,3.130000114440918,495.25888102618495,0.0
150,CSAP4,2007,9,18,11,0.0,2.2300000190734863,3.130000114440918,495.25888102618495,0.0
151,CSAP4,2007,9,18,12,0.0,2.2300000190734863,3.5799999237060547,495.25888102618495,0.0
152,CSAP4,2007,10,24,18,0.0,4.920000076293945,8.489999771118164,485.5161459637224,0.0
153,CSAP4,2007,10,24,19,0.0,4.019999980926514,7.599999904632568,485.5161459637224,0.0
154,CSAP4,2007,10,24,20,0.0,3.130000114440918,4.920000076293945,485.5161459637224,0.0
155,CSAP4,2007,10,24,21,0.76220703125,2.2300000190734863,4.019999980926514,485.5161459637224,0.0
156,CSAP4,2007,10,24,22,0.0,3.130000114440918,7.150000095367432,485.5161459637224,0.0
157,CSAP4,2007,10,24,23,0.0,2.680000066757202,4.46999979019165,485.5161459637224,0.0
158,CSAP4,2007,10,25,0,0.0,1.7899999618530273,4.46999979019165,485.5161459637224,0.0
159,CSAP4,2007,10,25,0,0.0,1.7899999618530273,4.46999979019165,428.96701434346807,0.0
160,CSAP4,2007,10,25,1,0.0,2.2300000190734863,4.46999979019165,428.96701434346807,0.0
161,CSAP4,2007,10,25,2,0.0,1.7899999618530273,4.46999979019165,428.96701434346807,0.0
162,CSAP4,2007,10,25,3,0.0,1.340000033378601,3.130000114440918,428.96701434346807,0.0
163,CSAP4,2007,10,25,4,0.0,0.8999999761581421,2.2300000190734863,428.96701434346807,0.0
164,CSAP4,2007,10,25,5,0.0,1.7899999618530273,2.680000066757202,428.96701434346807,0.0
165,CSAP4,2007,10,25,6,0.0,2.2300000190734863,2.680000066757202,428.96701434346807,0.0
166,CSAP4,2007,10,25,6,0.0,2.2300000190734863,2.680000066757202,376.47329644031197,0.0
167,CSAP4,2007,10,25,7,0.0,1.7899999618530273,3.130000114440918,376.47329644031197,0.0
168,CSAP4,2007,10,25,8,0.0,1.340000033378601,2.680000066757202,376.47329644031197,0.0
169,CSAP4,2007,10,25,9,0.0,2.2300000190734863,3.5799999237060547,376.47329644031197,0.0
170,CSAP4,2007,10,25,10,0.0,1.340000033378601,3.130000114440918,376.47329644031197,0.0
171,CSAP4,2007,10,25,11,0.0,1.340000033378601,2.680000066757202,376.47329644031197,0.0
172,CSAP4,2007,10,25,12,0.0,1.340000033378601,2.680000066757202,376.47329644031197,0.0
173,CSAP4,2007,10,25,12,0.0,1.340000033378601,2.680000066757202,321.71939324608496,0.0
174,CSAP4,2007,10,25,13,0.0,1.7899999618530273,3.130000114440918,321.71939324608496,0.0
175,CSAP4,2007,10,25,14,0.0,2.680000066757202,5.369999885559082,321.71939324608496,0.0
176,CSAP4,2007,10,25,15,7.619873046875,1.7899999618530273,4.46999979019165,321.71939324608496,0.0
177,CSAP4,2007,10,25,16,0.0,1.340000033378601,6.699999809265137,321.71939324608496,0.0
178,CSAP4,2007,10,25,17,0.0,3.130000114440918,4.46999979019165,321.71939324608496,0.0
179,CSAP4,2007,10,25,18,0.0,4.46999979019165,5.809999942779541,321.71939324608496,0.0
180,CSAP4,2007,10,25,18,0.0,4.46999979019165,5.809999942779541,260.1655053312979,0.0
181,CSAP4,2007,10,25,19,0.0,4.019999980926514,5.809999942779541,260.1655053312979,0.0
182,CSAP4,2007,10,25,20,0.0,3.5799999237060547,5.809999942779541,260.1655053312979,0.0
183,CSAP4,2007,10,25,21,14.22412109375,3.5799999237060547,5.809999942779541,260.1655053312979,0.0
184,CSAP4,2007,10,25,22,0.0,1.340000033378601,4.920000076293945,260.1655053312979,0.0
185,CSAP4,2007,10,25,23,0.0,1.7899999618530273,2.680000066757202,260.1655053312979,0.0
186,CSAP4,2007,10,26,0,0.0,2.2300000190734863,3.130000114440918,260.1655053312979,0.0
187,CSAP4,2007,10,26,0,0.0,2.2300000190734863,3.130000114440918,179.59994732646356,0.0
188,CSAP4,2007,10,26,1,0.0,1.340000033378601,3.130000114440918,179.59994732646356,0.0
189,CSAP4,2007,10,26,2,0.0,1.340000033378601,2.680000066757202,179.59994732646356,0.0
190,CSAP4,2007,10,26,3,0.0,1.7899999618530273,4.920000076293945,179.59994732646356,0.0
191,CSAP4,2007,10,26,4,0.0,2.2300000190734863,6.260000228881836,179.59994732646356,0.0
192,CSAP4,2007,10,26,5,0.0,3.5799999237060547,8.050000190734863,179.59994732646356,0.0
193,CSAP4,2007,10,26,6,0.0,2.2300000190734863,3.5799999237060547,179.59994732646356,0.0
194,CSAP4,2007,10,26,6,0.0,2.2300000190734863,3.5799999237060547,61.298067909058034,0.0
195,CSAP4,2007,10,26,7,0.0,1.7899999618530273,4.019999980926514,61.298067909058034,0.0
196,CSAP4,2007,10,26,8,0.0,2.680000066757202,4.019999980926514,61.298067909058034,0.0
197,CSAP4,2007,10,26,9,14.223876953125,2.680000066757202,5.809999942779541,61.298067909058034,0.0
198,CSAP4,2007,10,26,10,19.55810546875,7.150000095367432,10.729999542236328,61.298067909058034,0.0
199,CSAP4,2007,10,26,11,0.761962890625,4.46999979019165,13.40999984741211,61.298067909058034,0.0
200,CSAP4,2007,10,26,12,0.25390625,3.130000114440918,8.050000190734863,61.298067909058034,0.0
201,CSAP4,2007,10,26,12,0.25390625,3.130000114440918,8.050000190734863,99.40962686869182,0.0
202,CSAP4,2007,10,26,13,0.0,2.680000066757202,6.699999809265137,99.40962686869182,0.0
203,CSAP4,2007,10,26,14,0.0,6.260000228881836,8.9399995803833,99.40962686869182,0.0
204,CSAP4,2007,10,26,15,0.254150390625,6.699999809265137,10.279999732971191,99.40962686869182,0.0
205,CSAP4,2007,10,26,16,0.0,4.920000076293945,9.390000343322754,99.40962686869182,0.0
206,CSAP4,2007,10,26,17,0.0,6.260000228881836,10.729999542236328,99.40962686869182,0.0
207,CSAP4,2007,10,26,18,17.27197265625,5.369999885559082,10.279999732971191,99.40962686869182,0.0
208,CSAP4,2007,10,26,18,17.27197265625,5.369999885559082,10.279999732971191,224.70712090143505,0.0
209,CSAP4,2007,10,26,19,3.809814453125,3.130000114440918,8.489999771118164,224.70712090143505,0.0
210,CSAP4,2007,10,26,20,3.302001953125,5.369999885559082,8.9399995803833,224.70712090143505,0.0
211,CSAP4,2007,10,26,21,0.254150390625,2.680000066757202,8.489999771118164,224.70712090143505,0.0
212,CSAP4,2007,10,26,22,0.761962890625,2.2300000190734863,4.46999979019165,224.70712090143505,0.0
213,CSAP4,2007,10,26,23,4.572021484375,3.130000114440918,4.46999979019165,224.70712090143505,0.0
214,CSAP4,2007,10,27,0,1.27001953125,3.130000114440918,4.46999979019165,224.70712090143505,0.0
215,CSAP4,2007,10,27,0,1.27001953125,3.130000114440918,4.46999979019165,316.5433771337426,0.0
216,CSAP4,2007,10,27,1,1.015869140625,0.44999998807907104,4.920000076293945,316.5433771337426,0.0
217,CSAP4,2007,10,27,2,0.254150390625,0.44999998807907104,4.019999980926514,316.5433771337426,0.0
218,CSAP4,2007,10,27,3,0.25390625,2.2300000190734863,3.5799999237060547,316.5433771337426,0.0
219,CSAP4,2007,10,27,4,1.778076171875,3.5799999237060547,7.599999904632568,316.5433771337426,0.0
220,CSAP4,2007,10,27,5,0.0,4.46999979019165,8.050000190734863,316.5433771337426,0.0
221,CSAP4,2007,10,27,6,0.25390625,4.920000076293945,8.489999771118164,316.5433771337426,0.0
222,CSAP4,2007,12,10,12,0.0,3.130000114440918,8.9399995803833,474.2313589036745,1.0
223,CSAP4,2007,12,10,13,0.0,3.5799999237060547,6.699999809265137,474.2313589036745,1.0
224,CSAP4,2007,12,10,14,0.0,4.46999979019165,10.729999542236328,474.2313589036745,1.0
225,CSAP4,2007,12,10,15,0.0,5.369999885559082,10.729999542236328,474.2313589036745,1.0
226,CSAP4,2007,12,10,16,0.0,4.920000076293945,12.069999694824219,474.2313589036745,1.0
227,CSAP4,2007,12,10,17,0.0,3.5799999237060547,9.84000015258789,474.2313589036745,1.0
228,CSAP4,2007,12,10,18,0.0,3.130000114440918,7.150000095367432,474.2313589036745,1.0
229,CSAP4,2007,12,10,18,0.0,3.130000114440918,7.150000095367432,326.9355381957917,1.0
230,CSAP4,2007,12,10,19,3.302001953125,4.46999979019165,7.599999904632568,326.9355381957917,1.0
231,CSAP4,2007,12,10,20,0.253997802734375,3.130000114440918,7.599999904632568,326.9355381957917,1.0
232,CSAP4,2007,12,10,21,0.0,1.340000033378601,7.599999904632568,326.9355381957917,1.0
233,CSAP4,2007,12,10,22,0.0,0.8999999761581421,5.369999885559082,326.9355381957917,1.0
234,CSAP4,2007,12,10,23,0.0,1.7899999618530273,4.46999979019165,326.9355381957917,1.0
235,CSAP4,2007,12,11,0,0.0,2.2300000190734863,4.019999980926514,326.9355381957917,1.0
236,CSAP4,2007,12,11,0,0.0,2.2300000190734863,4.019999980926514,172.61445495407543,1.0
237,CSAP4,2007,12,11,1,1.2699966430664062,2.2300000190734863,5.369999885559082,172.61445495407543,1.0
238,CSAP4,2007,12,11,2,2.2860031127929688,4.920000076293945,8.489999771118164,172.61445495407543,1.0
239,CSAP4,2007,12,11,3,0.7620010375976562,1.7899999618530273,5.369999885559082,172.61445495407543,1.0
240,CSAP4,2007,12,11,4,1.2699966430664062,1.340000033378601,3.5799999237060547,172.61445495407543,1.0
241,CSAP4,2007,12,11,5,1.0160064697265625,0.8999999761581421,3.130000114440918,172.61445495407543,1.0
242,CSAP4,2007,12,11,6,0.50799560546875,2.2300000190734863,5.809999942779541,172.61445495407543,1.0
243,CSAP4,2007,12,11,6,0.50799560546875,2.2300000190734863,5.809999942779541,55.602580434290786,1.0
244,CSAP4,2007,12,11,7,0.0,2.680000066757202,4.019999980926514,55.602580434290786,1.0
245,CSAP4,2007,12,11,7,0.0,2.680000066757202,4.019999980926514,50.15154334219344,1.0
246,CSAP4,2007,12,11,8,0.253997802734375,0.8999999761581421,2.680000066757202,50.15154334219344,1.0
247,CSAP4,2007,12,11,9,0.0,2.2300000190734863,2.680000066757202,50.15154334219344,1.0
248,CSAP4,2007,12,11,10,0.7620010375976562,3.5799999237060547,4.920000076293945,50.15154334219344,1.0
249,CSAP4,2007,12,11,11,9.652000427246094,6.699999809265137,8.489999771118164,50.15154334219344,1.0
250,CSAP4,2007,12,11,12,7.620002746582031,4.46999979019165,10.729999542236328,50.15154334219344,1.0
251,CSAP4,2007,12,11,12,7.620002746582031,4.46999979019165,10.729999542236328,122.87592243201487,2.0
252,CSAP4,2007,12,11,13,3.0479965209960938,3.5799999237060547,8.489999771118164,122.87592243201487,2.0
253,CSAP4,2007,12,11,14,5.5879974365234375,3.130000114440918,8.9399995803833,122.87592243201487,2.0
254,CSAP4,2007,12,11,15,5.5879974365234375,5.369999885559082,11.619999885559082,122.87592243201487,2.0
255,CSAP4,2007,12,11,16,10.160003662109375,4.920000076293945,13.859999656677246,122.87592243201487,2.0
256,CSAP4,2007,12,11,17,10.160003662109375,2.2300000190734863,7.150000095367432,122.87592243201487,2.0
257,CSAP4,2007,12,11,18,0.0,2.2300000190734863,9.84000015258789,122.87592243201487,2.0
258,CSAP4,2007,12,11,18,0.0,2.2300000190734863,9.84000015258789,230.52901817335112,3.0
259,CSAP4,2007,12,11,19,0.761993408203125,4.46999979019165,6.699999809265137,230.52901817335112,3.0
260,CSAP4,2007,12,11,20,2.2860107421875,3.5799999237060547,10.729999542236328,230.52901817335112,3.0
261,CSAP4,2007,12,11,21,0.0,3.5799999237060547,7.150000095367432,230.52901817335112,3.0
262,CSAP4,2007,12,11,22,0.0,3.130000114440918,4.920000076293945,230.52901817335112,3.0
263,CSAP4,2007,12,11,23,0.253997802734375,2.680000066757202,4.46999979019165,230.52901817335112,3.0
264,CSAP4,2007,12,12,0,1.0159912109375,3.130000114440918,7.150000095367432,230.52901817335112,3.0
265,CSAP4,2012,8,4,0,0.0,3.130000114440918,6.260000228881836,492.7850377131361,1.0
266,CSAP4,2012,8,4,1,0.0,5.369999885559082,10.279999732971191,492.7850377131361,1.0
267,CSAP4,2012,8,4,2,0.0,2.680000066757202,10.729999542236328,492.7850377131361,1.0
268,CSAP4,2012,8,4,3,0.0,2.680000066757202,5.809999942779541,492.7850377131361,1.0
269,CSAP4,2012,8,4,4,2.031982421875,3.130000114440918,5.809999942779541,492.7850377131361,1.0
270,CSAP4,2012,8,4,5,4.318023681640625,4.019999980926514,8.489999771118164,492.7850377131361,1.0
271,CSAP4,2012,8,4,6,0.0,3.130000114440918,9.84000015258789,492.7850377131361,1.0
272,CSAP4,2012,8,4,6,0.0,3.130000114440918,9.84000015258789,455.79331569300473,2.0
273,CSAP4,2012,8,4,7,0.0,3.130000114440918,6.699999809265137,455.79331569300473,2.0
274,CSAP4,2012,8,4,8,0.0,2.680000066757202,6.699999809265137,455.79331569300473,2.0
275,CSAP4,2012,8,4,9,0.0,3.5799999237060547,5.809999942779541,455.79331569300473,2.0
276,CSAP4,2012,8,4,10,0.253997802734375,5.809999942779541,9.390000343322754,455.79331569300473,2.0
277,CSAP4,2012,8,4,11,0.0,4.920000076293945,9.390000343322754,455.79331569300473,2.0
278,CSAP4,2012,8,4,12,0.0,4.920000076293945,8.050000190734863,455.79331569300473,2.0
279,CSAP4,2012,8,12,12,0.0,3.5799999237060547,9.84000015258789,461.36682237452993,0.0
280,CSAP4,2012,8,12,13,0.0,3.5799999237060547,8.9399995803833,461.36682237452993,0.0
281,CSAP4,2012,8,12,14,0.0,5.369999885559082,9.390000343322754,461.36682237452993,0.0
282,CSAP4,2012,8,12,15,0.0,6.260000228881836,11.619999885559082,461.36682237452993,0.0
283,CSAP4,2012,8,12,16,0.0,7.150000095367432,11.170000076293945,461.36682237452993,0.0
284,CSAP4,2012,8,12,17,1.269989013671875,7.599999904632568,11.170000076293945,461.36682237452993,0.0
285,CSAP4,2012,8,12,18,0.0,5.809999942779541,15.640000343322754,461.36682237452993,0.0
286,CSAP4,2012,8,23,6,0.0,4.019999980926514,8.050000190734863,453.0715921792687,2.0
287,CSAP4,2012,8,23,7,0.0,3.5799999237060547,7.599999904632568,453.0715921792687,2.0
288,CSAP4,2012,8,23,8,0.0,3.130000114440918,5.809999942779541,453.0715921792687,2.0
289,CSAP4,2012,8,23,9,0.0,2.2300000190734863,6.699999809265137,453.0715921792687,2.0
290,CSAP4,2012,8,23,10,0.0,3.130000114440918,6.699999809265137,453.0715921792687,2.0
291,CSAP4,2012,8,23,11,0.0,3.130000114440918,5.809999942779541,453.0715921792687,2.0
292,CSAP4,2012,8,23,12,0.0,5.809999942779541,9.390000343322754,453.0715921792687,2.0
293,CSAP4,2012,8,23,12,0.0,5.809999942779541,9.390000343322754,349.9126517160057,2.0
294,CSAP4,2012,8,23,13,0.0,5.369999885559082,8.489999771118164,349.9126517160057,2.0
295,CSAP4,2012,8,23,14,0.0,6.260000228881836,11.619999885559082,349.9126517160057,2.0
296,CSAP4,2012,8,23,15,0.0,7.150000095367432,12.520000457763672,349.9126517160057,2.0
297,CSAP4,2012,8,23,16,1.27001953125,7.150000095367432,12.069999694824219,349.9126517160057,2.0
298,CSAP4,2012,8,23,17,0.253997802734375,7.150000095367432,13.40999984741211,349.9126517160057,2.0
299,CSAP4,2012,8,23,18,1.52398681640625,7.599999904632568,12.069999694824219,349.9126517160057,2.0
300,CSAP4,2012,8,23,18,1.52398681640625,7.599999904632568,12.069999694824219,267.0055466578065,2.0
301,CSAP4,2012,8,23,19,0.253997802734375,6.699999809265137,12.520000457763672,267.0055466578065,2.0
302,CSAP4,2012,8,23,20,14.47802734375,7.599999904632568,11.619999885559082,267.0055466578065,2.0
303,CSAP4,2012,8,23,21,4.3179931640625,7.150000095367432,13.40999984741211,267.0055466578065,2.0
304,CSAP4,2012,8,23,22,2.79400634765625,6.260000228881836,12.960000038146973,267.0055466578065,2.0
305,CSAP4,2012,8,23,23,0.0,6.260000228881836,13.40999984741211,267.0055466578065,2.0
306,CSAP4,2012,8,24,0,0.761993408203125,6.699999809265137,10.729999542236328,267.0055466578065,2.0
307,CSAP4,2012,8,24,0,0.761993408203125,6.699999809265137,10.729999542236328,302.4137084905968,2.0
308,CSAP4,2012,8,24,1,0.50799560546875,4.920000076293945,10.279999732971191,302.4137084905968,2.0
309,CSAP4,2012,8,24,2,0.0,4.920000076293945,8.050000190734863,302.4137084905968,2.0
310,CSAP4,2012,8,24,3,0.0,4.46999979019165,7.599999904632568,302.4137084905968,2.0
311,CSAP4,2012,8,24,4,0.0,4.46999979019165,8.489999771118164,302.4137084905968,2.0
312,CSAP4,2012,8,24,5,0.0,5.369999885559082,11.170000076293945,302.4137084905968,2.0
313,CSAP4,2012,8,24,6,1.52398681640625,5.809999942779541,9.390000343322754,302.4137084905968,2.0
314,CSAP4,2012,10,13,0,0.0,1.7899999618530273,4.019999980926514,467.7627247783085,1.0
315,CSAP4,2012,10,13,1,0.0,1.7899999618530273,4.019999980926514,467.7627247783085,1.0
316,CSAP4,2012,10,13,2,0.0,2.680000066757202,4.920000076293945,467.7627247783085,1.0
317,CSAP4,2012,10,13,3,0.0,2.2300000190734863,4.46999979019165,467.7627247783085,1.0
318,CSAP4,2012,10,13,4,0.0,2.680000066757202,5.369999885559082,467.7627247783085,1.0
319,CSAP4,2012,10,13,5,0.0,1.7899999618530273,3.130000114440918,467.7627247783085,1.0
320,CSAP4,2012,10,13,6,0.0,1.340000033378601,3.130000114440918,467.7627247783085,1.0
321,CSAP4,2012,10,13,6,0.0,1.340000033378601,3.130000114440918,406.76090507045154,1.0
322,CSAP4,2012,10,13,7,0.0,1.7899999618530273,3.130000114440918,406.76090507045154,1.0
323,CSAP4,2012,10,13,8,0.0,1.7899999618530273,3.5799999237060547,406.76090507045154,1.0
324,CSAP4,2012,10,13,9,0.0,2.2300000190734863,2.680000066757202,406.76090507045154,1.0
325,CSAP4,2012,10,13,10,0.0,2.2300000190734863,3.5799999237060547,406.76090507045154,1.0
326,CSAP4,2012,10,13,11,0.0,1.340000033378601,2.680000066757202,406.76090507045154,1.0
327,CSAP4,2012,10,13,12,0.0,1.340000033378601,2.2300000190734863,406.76090507045154,1.0
328,CSAP4,2012,10,13,12,0.0,1.340000033378601,2.2300000190734863,375.1272621294185,1.0
329,CSAP4,2012,10,13,13,0.0,3.5799999237060547,5.369999885559082,375.1272621294185,1.0
330,CSAP4,2012,10,13,14,0.0,3.130000114440918,5.369999885559082,375.1272621294185,1.0
331,CSAP4,2012,10,13,15,0.0,2.680000066757202,4.920000076293945,375.1272621294185,1.0
332,CSAP4,2012,10,13,16,0.0,3.130000114440918,5.809999942779541,375.1272621294185,1.0
333,CSAP4,2012,10,13,17,7.365966796875,2.2300000190734863,4.920000076293945,375.1272621294185,1.0
334,CSAP4,2012,10,13,18,0.0,1.340000033378601,5.369999885559082,375.1272621294185,1.0
335,CSAP4,2012,10,13,18,0.0,1.340000033378601,5.369999885559082,318.8580519096238,1.0
336,CSAP4,2012,10,13,19,0.0,1.340000033378601,3.5799999237060547,318.8580519096238,1.0
337,CSAP4,2012,10,13,20,0.0,2.2300000190734863,4.019999980926514,318.8580519096238,1.0
338,CSAP4,2012,10,13,21,0.0,2.2300000190734863,4.46999979019165,318.8580519096238,1.0
339,CSAP4,2012,10,13,22,0.0,0.8999999761581421,4.019999980926514,318.8580519096238,1.0
340,CSAP4,2012,10,13,23,0.0,1.340000033378601,3.130000114440918,318.8580519096238,1.0
341,CSAP4,2012,10,14,0,0.0,1.7899999618530273,3.130000114440918,318.8580519096238,1.0
342,CSAP4,2012,10,14,0,0.0,1.7899999618530273,3.130000114440918,294.09799441616804,2.0
343,CSAP4,2012,10,14,1,0.0,1.7899999618530273,3.5799999237060547,294.09799441616804,2.0
344,CSAP4,2012,10,14,2,0.0,1.7899999618530273,3.130000114440918,294.09799441616804,2.0
345,CSAP4,2012,10,14,3,0.0,1.340000033378601,3.130000114440918,294.09799441616804,2.0
